date,time,unit,temperature,condition,species,quadrat,loggertype,rainfall,datetime,elapsed_time
7/24/22, 7:01:00 PM,C,22,B,SP,Q1,iButton,0,2022-07-24T17:01:00Z,8.016666666666667
7/24/22, 7:03:00 PM,C,21.5,B,SP,Q1,iButton,0,2022-07-24T17:03:00Z,8.05
7/24/22, 7:05:00 PM,C,21.5,B,SP,Q1,iButton,0,2022-07-24T17:05:00Z,8.083333333333334
7/24/22, 7:07:00 PM,C,21.5,B,SP,Q1,iButton,0,2022-07-24T17:07:00Z,8.116666666666667
7/24/22, 7:09:00 PM,C,21,B,SP,Q1,iButton,0,2022-07-24T17:09:00Z,8.15
7/24/22, 7:11:00 PM,C,21,B,SP,Q1,iButton,0,2022-07-24T17:11:00Z,8.183333333333334
7/24/22, 7:13:00 PM,C,21,B,SP,Q1,iButton,0,2022-07-24T17:13:00Z,8.216666666666667
7/24/22, 7:15:00 PM,C,20.5,B,SP,Q1,iButton,0,2022-07-24T17:15:00Z,8.25
7/24/22, 7:17:00 PM,C,20.5,B,SP,Q1,iButton,0,2022-07-24T17:17:00Z,8.283333333333333
7/24/22, 7:19:00 PM,C,20.5,B,SP,Q1,iButton,0,2022-07-24T17:19:00Z,8.316666666666666
7/24/22, 7:21:00 PM,C,20.5,B,SP,Q1,iButton,0,2022-07-24T17:21:00Z,8.35
7/24/22, 7:23:00 PM,C,20.5,B,SP,Q1,iButton,0,2022-07-24T17:23:00Z,8.383333333333333
7/24/22, 7:25:00 PM,C,20,B,SP,Q1,iButton,0,2022-07-24T17:25:00Z,8.416666666666666
7/24/22, 7:27:00 PM,C,20,B,SP,Q1,iButton,0,2022-07-24T17:27:00Z,8.45
7/24/22, 7:29:00 PM,C,20,B,SP,Q1,iButton,0,2022-07-24T17:29:00Z,8.483333333333333
7/24/22, 7:31:00 PM,C,20,B,SP,Q1,iButton,0,2022-07-24T17:31:00Z,8.516666666666667
7/24/22, 7:33:00 PM,C,19.5,B,SP,Q1,iButton,0,2022-07-24T17:33:00Z,8.55
7/24/22, 7:35:00 PM,C,19.5,B,SP,Q1,iButton,0,2022-07-24T17:35:00Z,8.583333333333334
7/24/22, 7:37:00 PM,C,19.5,B,SP,Q1,iButton,0,2022-07-24T17:37:00Z,8.616666666666667
7/24/22, 7:39:00 PM,C,19.5,B,SP,Q1,iButton,0,2022-07-24T17:39:00Z,8.65
7/24/22, 7:41:00 PM,C,19.5,B,SP,Q1,iButton,0,2022-07-24T17:41:00Z,8.683333333333334
7/24/22, 7:43:00 PM,C,19.5,B,SP,Q1,iButton,0,2022-07-24T17:43:00Z,8.716666666666667
7/24/22, 7:45:00 PM,C,19,B,SP,Q1,iButton,0,2022-07-24T17:45:00Z,8.75
7/24/22, 7:47:00 PM,C,19,B,SP,Q1,iButton,0,2022-07-24T17:47:00Z,8.783333333333333
7/24/22, 7:49:00 PM,C,19,B,SP,Q1,iButton,0,2022-07-24T17:49:00Z,8.816666666666666
7/24/22, 7:51:00 PM,C,19,B,SP,Q1,iButton,0,2022-07-24T17:51:00Z,8.85
7/24/22, 7:53:00 PM,C,19,B,SP,Q1,iButton,0,2022-07-24T17:53:00Z,8.883333333333333
7/24/22, 7:55:00 PM,C,19,B,SP,Q1,iButton,0,2022-07-24T17:55:00Z,8.916666666666666
7/24/22, 7:57:00 PM,C,18.5,B,SP,Q1,iButton,0,2022-07-24T17:57:00Z,8.95
7/24/22, 7:59:00 PM,C,18.5,B,SP,Q1,iButton,0,2022-07-24T17:59:00Z,8.983333333333333
7/24/22, 8:01:00 PM,C,18.5,B,SP,Q1,iButton,0,2022-07-24T18:01:00Z,9.016666666666667
7/24/22, 8:03:00 PM,C,18.5,B,SP,Q1,iButton,0,2022-07-24T18:03:00Z,9.05
7/24/22, 8:05:00 PM,C,18.5,B,SP,Q1,iButton,0,2022-07-24T18:05:00Z,9.083333333333334
7/24/22, 8:07:00 PM,C,18.5,B,SP,Q1,iButton,0,2022-07-24T18:07:00Z,9.116666666666667
7/24/22, 8:09:00 PM,C,18.5,B,SP,Q1,iButton,0,2022-07-24T18:09:00Z,9.15
7/24/22, 8:11:00 PM,C,18,B,SP,Q1,iButton,0,2022-07-24T18:11:00Z,9.183333333333334
7/24/22, 8:13:00 PM,C,18,B,SP,Q1,iButton,0,2022-07-24T18:13:00Z,9.216666666666667
7/24/22, 8:15:00 PM,C,18,B,SP,Q1,iButton,0,2022-07-24T18:15:00Z,9.25
7/24/22, 8:17:00 PM,C,18,B,SP,Q1,iButton,0,2022-07-24T18:17:00Z,9.283333333333333
7/24/22, 8:19:00 PM,C,18,B,SP,Q1,iButton,0,2022-07-24T18:19:00Z,9.316666666666666
7/24/22, 8:21:00 PM,C,18,B,SP,Q1,iButton,0,2022-07-24T18:21:00Z,9.35
7/24/22, 8:23:00 PM,C,18,B,SP,Q1,iButton,0,2022-07-24T18:23:00Z,9.383333333333333
7/24/22, 8:25:00 PM,C,17.5,B,SP,Q1,iButton,0,2022-07-24T18:25:00Z,9.416666666666666
7/24/22, 8:27:00 PM,C,17.5,B,SP,Q1,iButton,0,2022-07-24T18:27:00Z,9.45
7/24/22, 8:29:00 PM,C,17.5,B,SP,Q1,iButton,0,2022-07-24T18:29:00Z,9.483333333333333
7/24/22, 8:31:00 PM,C,17.5,B,SP,Q1,iButton,0,2022-07-24T18:31:00Z,9.516666666666667
7/24/22, 8:33:00 PM,C,17.5,B,SP,Q1,iButton,0,2022-07-24T18:33:00Z,9.55
7/24/22, 8:35:00 PM,C,17.5,B,SP,Q1,iButton,0,2022-07-24T18:35:00Z,9.583333333333334
7/24/22, 8:37:00 PM,C,17.5,B,SP,Q1,iButton,0,2022-07-24T18:37:00Z,9.616666666666667
7/24/22, 8:39:00 PM,C,17.5,B,SP,Q1,iButton,0,2022-07-24T18:39:00Z,9.65
7/24/22, 8:41:00 PM,C,17,B,SP,Q1,iButton,0,2022-07-24T18:41:00Z,9.683333333333334
7/24/22, 8:43:00 PM,C,17,B,SP,Q1,iButton,0,2022-07-24T18:43:00Z,9.716666666666667
7/24/22, 8:45:00 PM,C,17,B,SP,Q1,iButton,0,2022-07-24T18:45:00Z,9.75
7/24/22, 8:47:00 PM,C,17,B,SP,Q1,iButton,0,2022-07-24T18:47:00Z,9.783333333333333
7/24/22, 8:49:00 PM,C,17,B,SP,Q1,iButton,0,2022-07-24T18:49:00Z,9.816666666666666
7/24/22, 8:51:00 PM,C,17,B,SP,Q1,iButton,0,2022-07-24T18:51:00Z,9.85
7/24/22, 8:53:00 PM,C,17,B,SP,Q1,iButton,0,2022-07-24T18:53:00Z,9.883333333333333
7/24/22, 8:55:00 PM,C,17,B,SP,Q1,iButton,0,2022-07-24T18:55:00Z,9.916666666666666
7/24/22, 8:57:00 PM,C,17,B,SP,Q1,iButton,0,2022-07-24T18:57:00Z,9.95
7/24/22, 8:59:00 PM,C,17,B,SP,Q1,iButton,0,2022-07-24T18:59:00Z,9.983333333333333
7/24/22, 9:01:00 PM,C,16.5,B,SP,Q1,iButton,0,2022-07-24T19:01:00Z,10.016666666666667
7/24/22, 9:03:00 PM,C,16.5,B,SP,Q1,iButton,0,2022-07-24T19:03:00Z,10.05
7/24/22, 9:05:00 PM,C,16.5,B,SP,Q1,iButton,0,2022-07-24T19:05:00Z,10.083333333333334
7/24/22, 9:07:00 PM,C,16.5,B,SP,Q1,iButton,0,2022-07-24T19:07:00Z,10.116666666666667
7/24/22, 9:09:00 PM,C,16.5,B,SP,Q1,iButton,0,2022-07-24T19:09:00Z,10.15
7/24/22, 9:11:00 PM,C,16.5,B,SP,Q1,iButton,0,2022-07-24T19:11:00Z,10.183333333333334
7/24/22, 9:13:00 PM,C,16.5,B,SP,Q1,iButton,0,2022-07-24T19:13:00Z,10.216666666666667
7/24/22, 9:15:00 PM,C,16,B,SP,Q1,iButton,0,2022-07-24T19:15:00Z,10.25
7/24/22, 9:17:00 PM,C,16,B,SP,Q1,iButton,0,2022-07-24T19:17:00Z,10.283333333333333
7/24/22, 9:19:00 PM,C,16,B,SP,Q1,iButton,0,2022-07-24T19:19:00Z,10.316666666666666
7/24/22, 9:21:00 PM,C,16,B,SP,Q1,iButton,0,2022-07-24T19:21:00Z,10.35
7/24/22, 9:23:00 PM,C,16,B,SP,Q1,iButton,0,2022-07-24T19:23:00Z,10.383333333333333
7/24/22, 9:25:00 PM,C,16,B,SP,Q1,iButton,0,2022-07-24T19:25:00Z,10.416666666666666
7/24/22, 9:27:00 PM,C,16,B,SP,Q1,iButton,0,2022-07-24T19:27:00Z,10.45
7/24/22, 9:29:00 PM,C,16,B,SP,Q1,iButton,0,2022-07-24T19:29:00Z,10.483333333333333
7/24/22, 9:31:00 PM,C,15.5,B,SP,Q1,iButton,0,2022-07-24T19:31:00Z,10.516666666666667
7/24/22, 9:33:00 PM,C,15.5,B,SP,Q1,iButton,0,2022-07-24T19:33:00Z,10.55
7/24/22, 9:35:00 PM,C,15.5,B,SP,Q1,iButton,0,2022-07-24T19:35:00Z,10.583333333333334
7/24/22, 9:37:00 PM,C,15.5,B,SP,Q1,iButton,0,2022-07-24T19:37:00Z,10.616666666666667
7/24/22, 9:39:00 PM,C,15.5,B,SP,Q1,iButton,0,2022-07-24T19:39:00Z,10.65
7/24/22, 9:41:00 PM,C,15.5,B,SP,Q1,iButton,0,2022-07-24T19:41:00Z,10.683333333333334
7/24/22, 9:43:00 PM,C,15.5,B,SP,Q1,iButton,0,2022-07-24T19:43:00Z,10.716666666666667
7/24/22, 9:45:00 PM,C,15.5,B,SP,Q1,iButton,0,2022-07-24T19:45:00Z,10.75
7/24/22, 9:47:00 PM,C,15.5,B,SP,Q1,iButton,0,2022-07-24T19:47:00Z,10.783333333333333
7/24/22, 9:49:00 PM,C,15.5,B,SP,Q1,iButton,0,2022-07-24T19:49:00Z,10.816666666666666
7/24/22, 9:51:00 PM,C,15.5,B,SP,Q1,iButton,0,2022-07-24T19:51:00Z,10.85
7/24/22, 9:53:00 PM,C,15,B,SP,Q1,iButton,0,2022-07-24T19:53:00Z,10.883333333333333
7/24/22, 9:55:00 PM,C,15,B,SP,Q1,iButton,0,2022-07-24T19:55:00Z,10.916666666666666
7/24/22, 9:57:00 PM,C,15,B,SP,Q1,iButton,0,2022-07-24T19:57:00Z,10.95
7/24/22, 9:59:00 PM,C,15,B,SP,Q1,iButton,0,2022-07-24T19:59:00Z,10.983333333333333
7/24/22, 10:01:00 PM,C,15,B,SP,Q1,iButton,0,2022-07-24T20:01:00Z,11.016666666666667
7/24/22, 10:03:00 PM,C,15,B,SP,Q1,iButton,0,2022-07-24T20:03:00Z,11.05
7/24/22, 10:05:00 PM,C,15,B,SP,Q1,iButton,0,2022-07-24T20:05:00Z,11.083333333333334
7/24/22, 10:07:00 PM,C,15,B,SP,Q1,iButton,0,2022-07-24T20:07:00Z,11.116666666666667
7/24/22, 10:09:00 PM,C,15,B,SP,Q1,iButton,0,2022-07-24T20:09:00Z,11.15
7/24/22, 10:11:00 PM,C,15,B,SP,Q1,iButton,0,2022-07-24T20:11:00Z,11.183333333333334
7/24/22, 10:13:00 PM,C,15,B,SP,Q1,iButton,0,2022-07-24T20:13:00Z,11.216666666666667
7/24/22, 10:15:00 PM,C,14.5,B,SP,Q1,iButton,0,2022-07-24T20:15:00Z,11.25
7/24/22, 10:17:00 PM,C,14.5,B,SP,Q1,iButton,0,2022-07-24T20:17:00Z,11.283333333333333
7/24/22, 10:19:00 PM,C,14.5,B,SP,Q1,iButton,0,2022-07-24T20:19:00Z,11.316666666666666
7/24/22, 10:21:00 PM,C,14.5,B,SP,Q1,iButton,0,2022-07-24T20:21:00Z,11.35
7/24/22, 10:23:00 PM,C,14.5,B,SP,Q1,iButton,0,2022-07-24T20:23:00Z,11.383333333333333
7/24/22, 10:25:00 PM,C,14.5,B,SP,Q1,iButton,0,2022-07-24T20:25:00Z,11.416666666666666
7/24/22, 10:27:00 PM,C,14.5,B,SP,Q1,iButton,0,2022-07-24T20:27:00Z,11.45
7/24/22, 10:29:00 PM,C,14.5,B,SP,Q1,iButton,0,2022-07-24T20:29:00Z,11.483333333333333
7/24/22, 10:31:00 PM,C,14.5,B,SP,Q1,iButton,0,2022-07-24T20:31:00Z,11.516666666666667
7/24/22, 10:33:00 PM,C,14.5,B,SP,Q1,iButton,0,2022-07-24T20:33:00Z,11.55
7/24/22, 10:35:00 PM,C,14.5,B,SP,Q1,iButton,0,2022-07-24T20:35:00Z,11.583333333333334
7/24/22, 10:37:00 PM,C,14.5,B,SP,Q1,iButton,0,2022-07-24T20:37:00Z,11.616666666666667
7/24/22, 10:39:00 PM,C,14.5,B,SP,Q1,iButton,0,2022-07-24T20:39:00Z,11.65
7/24/22, 10:41:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T20:41:00Z,11.683333333333334
7/24/22, 10:43:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T20:43:00Z,11.716666666666667
7/24/22, 10:45:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T20:45:00Z,11.75
7/24/22, 10:47:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T20:47:00Z,11.783333333333333
7/24/22, 10:49:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T20:49:00Z,11.816666666666666
7/24/22, 10:51:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T20:51:00Z,11.85
7/24/22, 10:53:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T20:53:00Z,11.883333333333333
7/24/22, 10:55:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T20:55:00Z,11.916666666666666
7/24/22, 10:57:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T20:57:00Z,11.95
7/24/22, 10:59:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T20:59:00Z,11.983333333333333
7/24/22, 11:01:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T21:01:00Z,12.016666666666667
7/24/22, 11:03:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T21:03:00Z,12.05
7/24/22, 11:05:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T21:05:00Z,12.083333333333334
7/24/22, 11:07:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T21:07:00Z,12.116666666666667
7/24/22, 11:09:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T21:09:00Z,12.15
7/24/22, 11:11:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T21:11:00Z,12.183333333333334
7/24/22, 11:13:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T21:13:00Z,12.216666666666667
7/24/22, 11:15:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T21:15:00Z,12.25
7/24/22, 11:17:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T21:17:00Z,12.283333333333333
7/24/22, 11:19:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T21:19:00Z,12.316666666666666
7/24/22, 11:21:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T21:21:00Z,12.35
7/24/22, 11:23:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T21:23:00Z,12.383333333333333
7/24/22, 11:25:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T21:25:00Z,12.416666666666666
7/24/22, 11:27:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T21:27:00Z,12.45
7/24/22, 11:29:00 PM,C,14,B,SP,Q1,iButton,0,2022-07-24T21:29:00Z,12.483333333333333
7/24/22, 11:31:00 PM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T21:31:00Z,12.516666666666667
7/24/22, 11:33:00 PM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T21:33:00Z,12.55
7/24/22, 11:35:00 PM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T21:35:00Z,12.583333333333334
7/24/22, 11:37:00 PM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T21:37:00Z,12.616666666666667
7/24/22, 11:39:00 PM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T21:39:00Z,12.65
7/24/22, 11:41:00 PM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T21:41:00Z,12.683333333333334
7/24/22, 11:43:00 PM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T21:43:00Z,12.716666666666667
7/24/22, 11:45:00 PM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T21:45:00Z,12.75
7/24/22, 11:47:00 PM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T21:47:00Z,12.783333333333333
7/24/22, 11:49:00 PM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T21:49:00Z,12.816666666666666
7/24/22, 11:51:00 PM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T21:51:00Z,12.85
7/24/22, 11:53:00 PM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T21:53:00Z,12.883333333333333
7/24/22, 11:55:00 PM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T21:55:00Z,12.916666666666666
7/24/22, 11:57:00 PM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T21:57:00Z,12.95
7/24/22, 11:59:00 PM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T21:59:00Z,12.983333333333333
7/25/22, 12:01:00 AM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T22:01:00Z,13.016666666666667
7/25/22, 12:03:00 AM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T22:03:00Z,13.05
7/25/22, 12:05:00 AM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T22:05:00Z,13.083333333333334
7/25/22, 12:07:00 AM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T22:07:00Z,13.116666666666667
7/25/22, 12:09:00 AM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T22:09:00Z,13.15
7/25/22, 12:11:00 AM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T22:11:00Z,13.183333333333334
7/25/22, 12:13:00 AM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T22:13:00Z,13.216666666666667
7/25/22, 12:15:00 AM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T22:15:00Z,13.25
7/25/22, 12:17:00 AM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T22:17:00Z,13.283333333333333
7/25/22, 12:19:00 AM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T22:19:00Z,13.316666666666666
7/25/22, 12:21:00 AM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T22:21:00Z,13.35
7/25/22, 12:23:00 AM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T22:23:00Z,13.383333333333333
7/25/22, 12:25:00 AM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T22:25:00Z,13.416666666666666
7/25/22, 12:27:00 AM,C,13.5,B,SP,Q1,iButton,0,2022-07-24T22:27:00Z,13.45
7/25/22, 12:29:00 AM,C,13,B,SP,Q1,iButton,0,2022-07-24T22:29:00Z,13.483333333333333
7/25/22, 12:31:00 AM,C,13,B,SP,Q1,iButton,0,2022-07-24T22:31:00Z,13.516666666666667
7/25/22, 12:33:00 AM,C,13,B,SP,Q1,iButton,0,2022-07-24T22:33:00Z,13.55
7/25/22, 12:35:00 AM,C,13,B,SP,Q1,iButton,0,2022-07-24T22:35:00Z,13.583333333333334
7/25/22, 12:37:00 AM,C,13,B,SP,Q1,iButton,0,2022-07-24T22:37:00Z,13.616666666666667
7/25/22, 12:39:00 AM,C,13,B,SP,Q1,iButton,0,2022-07-24T22:39:00Z,13.65
7/25/22, 12:41:00 AM,C,13,B,SP,Q1,iButton,0,2022-07-24T22:41:00Z,13.683333333333334
7/25/22, 12:43:00 AM,C,13,B,SP,Q1,iButton,0,2022-07-24T22:43:00Z,13.716666666666667
7/25/22, 12:45:00 AM,C,13,B,SP,Q1,iButton,0,2022-07-24T22:45:00Z,13.75
7/25/22, 12:47:00 AM,C,13,B,SP,Q1,iButton,0,2022-07-24T22:47:00Z,13.783333333333333
7/25/22, 12:49:00 AM,C,13,B,SP,Q1,iButton,0,2022-07-24T22:49:00Z,13.816666666666666
7/25/22, 12:51:00 AM,C,13,B,SP,Q1,iButton,0,2022-07-24T22:51:00Z,13.85
7/25/22, 12:53:00 AM,C,13,B,SP,Q1,iButton,0,2022-07-24T22:53:00Z,13.883333333333333
7/25/22, 12:55:00 AM,C,13,B,SP,Q1,iButton,0,2022-07-24T22:55:00Z,13.916666666666666
7/25/22, 12:57:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T22:57:00Z,13.95
7/25/22, 12:59:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T22:59:00Z,13.983333333333333
7/25/22, 1:01:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:01:00Z,14.016666666666667
7/25/22, 1:03:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:03:00Z,14.05
7/25/22, 1:05:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:05:00Z,14.083333333333334
7/25/22, 1:07:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:07:00Z,14.116666666666667
7/25/22, 1:09:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:09:00Z,14.15
7/25/22, 1:11:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:11:00Z,14.183333333333334
7/25/22, 1:13:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:13:00Z,14.216666666666667
7/25/22, 1:15:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:15:00Z,14.25
7/25/22, 1:17:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:17:00Z,14.283333333333333
7/25/22, 1:19:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:19:00Z,14.316666666666666
7/25/22, 1:21:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:21:00Z,14.35
7/25/22, 1:23:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:23:00Z,14.383333333333333
7/25/22, 1:25:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:25:00Z,14.416666666666666
7/25/22, 1:27:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:27:00Z,14.45
7/25/22, 1:29:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:29:00Z,14.483333333333333
7/25/22, 1:31:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:31:00Z,14.516666666666667
7/25/22, 1:33:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:33:00Z,14.55
7/25/22, 1:35:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:35:00Z,14.583333333333334
7/25/22, 1:37:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:37:00Z,14.616666666666667
7/25/22, 1:39:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:39:00Z,14.65
7/25/22, 1:41:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:41:00Z,14.683333333333334
7/25/22, 1:43:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:43:00Z,14.716666666666667
7/25/22, 1:45:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:45:00Z,14.75
7/25/22, 1:47:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:47:00Z,14.783333333333333
7/25/22, 1:49:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:49:00Z,14.816666666666666
7/25/22, 1:51:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:51:00Z,14.85
7/25/22, 1:53:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:53:00Z,14.883333333333333
7/25/22, 1:55:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:55:00Z,14.916666666666666
7/25/22, 1:57:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:57:00Z,14.95
7/25/22, 1:59:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-24T23:59:00Z,14.983333333333333
7/25/22, 2:01:00 AM,C,12,B,SP,Q1,iButton,0,2022-07-25T00:01:00Z,15.016666666666667
7/25/22, 2:03:00 AM,C,12,B,SP,Q1,iButton,0,2022-07-25T00:03:00Z,15.05
7/25/22, 2:05:00 AM,C,12,B,SP,Q1,iButton,0,2022-07-25T00:05:00Z,15.083333333333334
7/25/22, 2:07:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-25T00:07:00Z,15.116666666666667
7/25/22, 2:09:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-25T00:09:00Z,15.15
7/25/22, 2:11:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-25T00:11:00Z,15.183333333333334
7/25/22, 2:13:00 AM,C,12.5,B,SP,Q1,iButton,0,2022-07-25T00:13:00Z,15.216666666666667
7/25/22, 2:15:00 AM,C,12,B,SP,Q1,iButton,0,2022-07-25T00:15:00Z,15.25
7/25/22, 2:17:00 AM,C,12,B,SP,Q1,iButton,0,2022-07-25T00:17:00Z,15.283333333333333
7/25/22, 2:19:00 AM,C,12,B,SP,Q1,iButton,0,2022-07-25T00:19:00Z,15.316666666666666
7/25/22, 2:21:00 AM,C,12,B,SP,Q1,iButton,0,2022-07-25T00:21:00Z,15.35
7/25/22, 2:23:00 AM,C,12,B,SP,Q1,iButton,0,2022-07-25T00:23:00Z,15.383333333333333
7/25/22, 2:25:00 AM,C,12,B,SP,Q1,iButton,0,2022-07-25T00:25:00Z,15.416666666666666
7/25/22, 2:27:00 AM,C,12,B,SP,Q1,iButton,0,2022-07-25T00:27:00Z,15.45
7/25/22, 2:29:00 AM,C,12,B,SP,Q1,iButton,0,2022-07-25T00:29:00Z,15.483333333333333
7/25/22, 2:31:00 AM,C,12,B,SP,Q1,iButton,0,2022-07-25T00:31:00Z,15.516666666666667
7/25/22, 2:33:00 AM,C,12,B,SP,Q1,iButton,0,2022-07-25T00:33:00Z,15.55
7/25/22, 2:35:00 AM,C,11.5,B,SP,Q1,iButton,0,2022-07-25T00:35:00Z,15.583333333333334
7/25/22, 2:37:00 AM,C,11.5,B,SP,Q1,iButton,0,2022-07-25T00:37:00Z,15.616666666666667
7/25/22, 2:39:00 AM,C,11.5,B,SP,Q1,iButton,0,2022-07-25T00:39:00Z,15.65
7/25/22, 2:41:00 AM,C,11.5,B,SP,Q1,iButton,0,2022-07-25T00:41:00Z,15.683333333333334
7/25/22, 2:43:00 AM,C,11.5,B,SP,Q1,iButton,0,2022-07-25T00:43:00Z,15.716666666666667
7/25/22, 2:45:00 AM,C,11.5,B,SP,Q1,iButton,0,2022-07-25T00:45:00Z,15.75
7/25/22, 2:47:00 AM,C,11.5,B,SP,Q1,iButton,0,2022-07-25T00:47:00Z,15.783333333333333
7/25/22, 2:49:00 AM,C,11.5,B,SP,Q1,iButton,0,2022-07-25T00:49:00Z,15.816666666666666
7/25/22, 2:51:00 AM,C,11.5,B,SP,Q1,iButton,0,2022-07-25T00:51:00Z,15.85
7/25/22, 2:53:00 AM,C,11.5,B,SP,Q1,iButton,0,2022-07-25T00:53:00Z,15.883333333333333
7/25/22, 2:55:00 AM,C,11.5,B,SP,Q1,iButton,0,2022-07-25T00:55:00Z,15.916666666666666
7/25/22, 2:57:00 AM,C,11.5,B,SP,Q1,iButton,0,2022-07-25T00:57:00Z,15.95
7/25/22, 2:59:00 AM,C,11.5,B,SP,Q1,iButton,0,2022-07-25T00:59:00Z,15.983333333333333
7/25/22, 3:01:00 AM,C,11.5,B,SP,Q1,iButton,0,2022-07-25T01:01:00Z,16.016666666666666
