date,time,unit,temperature,condition,species,Type,quadrat,loggertype,datetime
7/24/22,11:17:00,C,22,Brown,STSA,Brown STSA,Q6,iButton,7/24/22 11:17
7/24/22,11:17:00,C,23,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 11:17
7/24/22,11:17:00,C,24,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 11:17
7/24/22,11:17:00,C,33,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 11:17
7/24/22,11:17:00,C,31,Green,STSA,Green STSA,Q1,iButton,7/24/22 11:17
7/24/22,11:17:00,C,22.5,Green,STSA,Green STSA,Q2,iButton,7/24/22 11:17
7/24/22,11:17:00,C,22.5,Green,STSA,Green STSA,Q3,iButton,7/24/22 11:17
7/24/22,11:17:00,C,23,Green,STSA,Green STSA,Q4,iButton,7/24/22 11:17
7/24/22,11:17:00,C,24,Green,STSA,Green STSA,Q6,iButton,7/24/22 11:17
7/24/22,11:17:00,C,32.5,Green,STSA,Green STSA,Q7,iButton,7/24/22 11:17
7/24/22,11:18:00,C,34.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 11:18
7/24/22,11:18:00,C,21.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 11:18
7/24/22,11:18:00,C,31,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 11:18
7/24/22,11:18:00,C,23.5,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 11:18
7/24/22,11:18:00,C,34.5,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 11:18
7/24/22,11:18:00,C,23,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 11:18
7/24/22,11:18:00,C,29,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 11:18
7/24/22,11:18:00,C,21.5,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 11:18
7/24/22,11:18:00,C,22.5,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 11:18
7/24/22,11:18:00,C,32.5,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 11:18
7/24/22,11:18:00,C,25,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 11:18
7/24/22,11:18:00,C,32.5,Green,STSA,Green STSA,Q5,iButton,7/24/22 11:18
7/24/22,11:18:00,C,23,Green,STSA,Green STSA,Q9,iButton,7/24/22 11:18
7/24/22,11:19:00,C,31,Brown,SAPE,Brown SAPE,Q1,iButton,7/24/22 11:19
7/24/22,11:19:00,C,22,Brown,SAPE,Brown SAPE,Q2,iButton,7/24/22 11:19
7/24/22,11:19:00,C,22.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/24/22 11:19
7/24/22,11:19:00,C,22.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/24/22 11:19
7/24/22,11:19:00,C,33.5,Brown,SAPE,Brown SAPE,Q7,iButton,7/24/22 11:19
7/24/22,11:19:00,C,22,Brown,SAPE,Brown SAPE,Q9,iButton,7/24/22 11:19
7/24/22,11:19:00,C,23.5,Brown,STSA,Brown STSA,Q2,iButton,7/24/22 11:19
7/24/22,11:19:00,C,23.5,Brown,STSA,Brown STSA,Q3,iButton,7/24/22 11:19
7/24/22,11:19:00,C,33,Brown,STSA,Brown STSA,Q5,iButton,7/24/22 11:19
7/24/22,11:19:00,C,22,Brown,STSA,Brown STSA,Q6,iButton,7/24/22 11:19
7/24/22,11:19:00,C,23.5,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 11:19
7/24/22,11:19:00,C,25,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 11:19
7/24/22,11:19:00,C,33.5,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 11:19
7/24/22,11:19:00,C,31,Green,STSA,Green STSA,Q1,iButton,7/24/22 11:19
7/24/22,11:19:00,C,22.5,Green,STSA,Green STSA,Q2,iButton,7/24/22 11:19
7/24/22,11:19:00,C,23,Green,STSA,Green STSA,Q3,iButton,7/24/22 11:19
7/24/22,11:19:00,C,24,Green,STSA,Green STSA,Q4,iButton,7/24/22 11:19
7/24/22,11:19:00,C,24,Green,STSA,Green STSA,Q6,iButton,7/24/22 11:19
7/24/22,11:19:00,C,32.5,Green,STSA,Green STSA,Q7,iButton,7/24/22 11:19
7/24/22,11:20:00,C,35,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 11:20
7/24/22,11:20:00,C,21.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 11:20
7/24/22,11:20:00,C,31.5,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 11:20
7/24/22,11:20:00,C,23.5,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 11:20
7/24/22,11:20:00,C,34.5,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 11:20
7/24/22,11:20:00,C,22.5,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 11:20
7/24/22,11:20:00,C,29,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 11:20
7/24/22,11:20:00,C,22,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 11:20
7/24/22,11:20:00,C,22.5,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 11:20
7/24/22,11:20:00,C,33,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 11:20
7/24/22,11:20:00,C,23,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 11:20
7/24/22,11:20:00,C,32.5,Green,STSA,Green STSA,Q5,iButton,7/24/22 11:20
7/24/22,11:20:00,C,22.5,Green,STSA,Green STSA,Q9,iButton,7/24/22 11:20
7/24/22,11:21:00,C,31,Brown,SAPE,Brown SAPE,Q1,iButton,7/24/22 11:21
7/24/22,11:21:00,C,22.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/24/22 11:21
7/24/22,11:21:00,C,22.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/24/22 11:21
7/24/22,11:21:00,C,22.5,Brown,SAPE,Brown SAPE,Q4,iButton,7/24/22 11:21
7/24/22,11:21:00,C,34,Brown,SAPE,Brown SAPE,Q7,iButton,7/24/22 11:21
7/24/22,11:21:00,C,22,Brown,SAPE,Brown SAPE,Q9,iButton,7/24/22 11:21
7/24/22,11:21:00,C,24,Brown,STSA,Brown STSA,Q2,iButton,7/24/22 11:21
7/24/22,11:21:00,C,23.5,Brown,STSA,Brown STSA,Q3,iButton,7/24/22 11:21
7/24/22,11:21:00,C,33,Brown,STSA,Brown STSA,Q5,iButton,7/24/22 11:21
7/24/22,11:21:00,C,22,Brown,STSA,Brown STSA,Q6,iButton,7/24/22 11:21
7/24/22,11:21:00,C,23.5,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 11:21
7/24/22,11:21:00,C,25,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 11:21
7/24/22,11:21:00,C,34,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 11:21
7/24/22,11:21:00,C,31,Green,STSA,Green STSA,Q1,iButton,7/24/22 11:21
7/24/22,11:21:00,C,22.5,Green,STSA,Green STSA,Q2,iButton,7/24/22 11:21
7/24/22,11:21:00,C,22.5,Green,STSA,Green STSA,Q3,iButton,7/24/22 11:21
7/24/22,11:21:00,C,26,Green,STSA,Green STSA,Q4,iButton,7/24/22 11:21
7/24/22,11:21:00,C,24,Green,STSA,Green STSA,Q6,iButton,7/24/22 11:21
7/24/22,11:21:00,C,32.5,Green,STSA,Green STSA,Q7,iButton,7/24/22 11:21
7/24/22,11:22:00,C,35.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 11:22
7/24/22,11:22:00,C,21.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 11:22
7/24/22,11:22:00,C,31.5,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 11:22
7/24/22,11:22:00,C,24,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 11:22
7/24/22,11:22:00,C,35,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 11:22
7/24/22,11:22:00,C,23,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 11:22
7/24/22,11:22:00,C,29,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 11:22
7/24/22,11:22:00,C,21.5,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 11:22
7/24/22,11:22:00,C,23,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 11:22
7/24/22,11:22:00,C,33,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 11:22
7/24/22,11:22:00,C,22.5,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 11:22
7/24/22,11:22:00,C,32.5,Green,STSA,Green STSA,Q5,iButton,7/24/22 11:22
7/24/22,11:22:00,C,22,Green,STSA,Green STSA,Q9,iButton,7/24/22 11:22
7/24/22,11:23:00,C,31.5,Brown,SAPE,Brown SAPE,Q1,iButton,7/24/22 11:23
7/24/22,11:23:00,C,22.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/24/22 11:23
7/24/22,11:23:00,C,22.5,Brown,SAPE,Brown SAPE,Q3,iButton,7/24/22 11:23
7/24/22,11:23:00,C,22,Brown,SAPE,Brown SAPE,Q4,iButton,7/24/22 11:23
7/24/22,11:23:00,C,34,Brown,SAPE,Brown SAPE,Q7,iButton,7/24/22 11:23
7/24/22,11:23:00,C,21.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/24/22 11:23
7/24/22,11:23:00,C,22.5,Brown,STSA,Brown STSA,Q2,iButton,7/24/22 11:23
7/24/22,11:23:00,C,22.5,Brown,STSA,Brown STSA,Q3,iButton,7/24/22 11:23
7/24/22,11:23:00,C,33,Brown,STSA,Brown STSA,Q5,iButton,7/24/22 11:23
7/24/22,11:23:00,C,21.5,Brown,STSA,Brown STSA,Q6,iButton,7/24/22 11:23
7/24/22,11:23:00,C,23,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 11:23
7/24/22,11:23:00,C,23,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 11:23
7/24/22,11:23:00,C,33.5,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 11:23
7/24/22,11:23:00,C,31.5,Green,STSA,Green STSA,Q1,iButton,7/24/22 11:23
7/24/22,11:23:00,C,22,Green,STSA,Green STSA,Q2,iButton,7/24/22 11:23
7/24/22,11:23:00,C,22,Green,STSA,Green STSA,Q3,iButton,7/24/22 11:23
7/24/22,11:23:00,C,23,Green,STSA,Green STSA,Q4,iButton,7/24/22 11:23
7/24/22,11:23:00,C,24,Green,STSA,Green STSA,Q6,iButton,7/24/22 11:23
7/24/22,11:23:00,C,33,Green,STSA,Green STSA,Q7,iButton,7/24/22 11:23
7/24/22,11:24:00,C,35.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 11:24
7/24/22,11:24:00,C,21.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 11:24
7/24/22,11:24:00,C,32,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 11:24
7/24/22,11:24:00,C,23,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 11:24
7/24/22,11:24:00,C,35,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 11:24
7/24/22,11:24:00,C,22.5,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 11:24
7/24/22,11:24:00,C,29,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 11:24
7/24/22,11:24:00,C,21.5,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 11:24
7/24/22,11:24:00,C,22,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 11:24
7/24/22,11:24:00,C,33,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 11:24
7/24/22,11:24:00,C,22.5,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 11:24
7/24/22,11:24:00,C,33,Green,STSA,Green STSA,Q5,iButton,7/24/22 11:24
7/24/22,11:24:00,C,22.5,Green,STSA,Green STSA,Q9,iButton,7/24/22 11:24
7/24/22,11:25:00,C,31.5,Brown,SAPE,Brown SAPE,Q1,iButton,7/24/22 11:25
7/24/22,11:25:00,C,23.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/24/22 11:25
7/24/22,11:25:00,C,22,Brown,SAPE,Brown SAPE,Q3,iButton,7/24/22 11:25
7/24/22,11:25:00,C,22,Brown,SAPE,Brown SAPE,Q4,iButton,7/24/22 11:25
7/24/22,11:25:00,C,34,Brown,SAPE,Brown SAPE,Q7,iButton,7/24/22 11:25
7/24/22,11:25:00,C,21,Brown,SAPE,Brown SAPE,Q9,iButton,7/24/22 11:25
7/24/22,11:25:00,C,23.5,Brown,STSA,Brown STSA,Q2,iButton,7/24/22 11:25
7/24/22,11:25:00,C,22.5,Brown,STSA,Brown STSA,Q3,iButton,7/24/22 11:25
7/24/22,11:25:00,C,33,Brown,STSA,Brown STSA,Q5,iButton,7/24/22 11:25
7/24/22,11:25:00,C,21.5,Brown,STSA,Brown STSA,Q6,iButton,7/24/22 11:25
7/24/22,11:25:00,C,23,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 11:25
7/24/22,11:25:00,C,24.5,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 11:25
7/24/22,11:25:00,C,33.5,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 11:25
7/24/22,11:25:00,C,31.5,Green,STSA,Green STSA,Q1,iButton,7/24/22 11:25
7/24/22,11:25:00,C,22,Green,STSA,Green STSA,Q2,iButton,7/24/22 11:25
7/24/22,11:25:00,C,22,Green,STSA,Green STSA,Q3,iButton,7/24/22 11:25
7/24/22,11:25:00,C,23,Green,STSA,Green STSA,Q4,iButton,7/24/22 11:25
7/24/22,11:25:00,C,23.5,Green,STSA,Green STSA,Q6,iButton,7/24/22 11:25
7/24/22,11:25:00,C,33,Green,STSA,Green STSA,Q7,iButton,7/24/22 11:25
7/24/22,11:26:00,C,35.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 11:26
7/24/22,11:26:00,C,21,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 11:26
7/24/22,11:26:00,C,32,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 11:26
7/24/22,11:26:00,C,23,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 11:26
7/24/22,11:26:00,C,35,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 11:26
7/24/22,11:26:00,C,22.5,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 11:26
7/24/22,11:26:00,C,29.5,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 11:26
7/24/22,11:26:00,C,21.5,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 11:26
7/24/22,11:26:00,C,22.5,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 11:26
7/24/22,11:26:00,C,33,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 11:26
7/24/22,11:26:00,C,21.5,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 11:26
7/24/22,11:26:00,C,33,Green,STSA,Green STSA,Q5,iButton,7/24/22 11:26
7/24/22,11:26:00,C,21.5,Green,STSA,Green STSA,Q9,iButton,7/24/22 11:26
7/24/22,11:27:00,C,31.5,Brown,SAPE,Brown SAPE,Q1,iButton,7/24/22 11:27
7/24/22,11:27:00,C,23.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/24/22 11:27
7/24/22,11:27:00,C,22,Brown,SAPE,Brown SAPE,Q3,iButton,7/24/22 11:27
7/24/22,11:27:00,C,22,Brown,SAPE,Brown SAPE,Q4,iButton,7/24/22 11:27
7/24/22,11:27:00,C,34,Brown,SAPE,Brown SAPE,Q7,iButton,7/24/22 11:27
7/24/22,11:27:00,C,21,Brown,SAPE,Brown SAPE,Q9,iButton,7/24/22 11:27
7/24/22,11:27:00,C,23.5,Brown,STSA,Brown STSA,Q2,iButton,7/24/22 11:27
7/24/22,11:27:00,C,22.5,Brown,STSA,Brown STSA,Q3,iButton,7/24/22 11:27
7/24/22,11:27:00,C,33,Brown,STSA,Brown STSA,Q5,iButton,7/24/22 11:27
7/24/22,11:27:00,C,21.5,Brown,STSA,Brown STSA,Q6,iButton,7/24/22 11:27
7/24/22,11:27:00,C,23,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 11:27
7/24/22,11:27:00,C,26,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 11:27
7/24/22,11:27:00,C,34,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 11:27
7/24/22,11:27:00,C,31.5,Green,STSA,Green STSA,Q1,iButton,7/24/22 11:27
7/24/22,11:27:00,C,22.5,Green,STSA,Green STSA,Q2,iButton,7/24/22 11:27
7/24/22,11:27:00,C,22.5,Green,STSA,Green STSA,Q3,iButton,7/24/22 11:27
7/24/22,11:27:00,C,23,Green,STSA,Green STSA,Q4,iButton,7/24/22 11:27
7/24/22,11:27:00,C,23.5,Green,STSA,Green STSA,Q6,iButton,7/24/22 11:27
7/24/22,11:27:00,C,32.5,Green,STSA,Green STSA,Q7,iButton,7/24/22 11:27
7/24/22,11:28:00,C,36,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 11:28
7/24/22,11:28:00,C,21,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 11:28
7/24/22,11:28:00,C,32,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 11:28
7/24/22,11:28:00,C,23.5,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 11:28
7/24/22,11:28:00,C,35,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 11:28
7/24/22,11:28:00,C,22.5,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 11:28
7/24/22,11:28:00,C,29.5,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 11:28
7/24/22,11:28:00,C,21.5,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 11:28
7/24/22,11:28:00,C,23,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 11:28
7/24/22,11:28:00,C,33,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 11:28
7/24/22,11:28:00,C,21.5,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 11:28
7/24/22,11:28:00,C,33,Green,STSA,Green STSA,Q5,iButton,7/24/22 11:28
7/24/22,11:28:00,C,21.5,Green,STSA,Green STSA,Q9,iButton,7/24/22 11:28
7/24/22,11:29:00,C,31.5,Brown,SAPE,Brown SAPE,Q1,iButton,7/24/22 11:29
7/24/22,11:29:00,C,21.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/24/22 11:29
7/24/22,11:29:00,C,22,Brown,SAPE,Brown SAPE,Q3,iButton,7/24/22 11:29
7/24/22,11:29:00,C,22,Brown,SAPE,Brown SAPE,Q4,iButton,7/24/22 11:29
7/24/22,11:29:00,C,34.5,Brown,SAPE,Brown SAPE,Q7,iButton,7/24/22 11:29
7/24/22,11:29:00,C,21.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/24/22 11:29
7/24/22,11:29:00,C,23,Brown,STSA,Brown STSA,Q2,iButton,7/24/22 11:29
7/24/22,11:29:00,C,22,Brown,STSA,Brown STSA,Q3,iButton,7/24/22 11:29
7/24/22,11:29:00,C,33,Brown,STSA,Brown STSA,Q5,iButton,7/24/22 11:29
7/24/22,11:29:00,C,21.5,Brown,STSA,Brown STSA,Q6,iButton,7/24/22 11:29
7/24/22,11:29:00,C,22.5,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 11:29
7/24/22,11:29:00,C,26.5,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 11:29
7/24/22,11:29:00,C,34.5,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 11:29
7/24/22,11:29:00,C,31.5,Green,STSA,Green STSA,Q1,iButton,7/24/22 11:29
7/24/22,11:29:00,C,22,Green,STSA,Green STSA,Q2,iButton,7/24/22 11:29
7/24/22,11:29:00,C,22,Green,STSA,Green STSA,Q3,iButton,7/24/22 11:29
7/24/22,11:29:00,C,23.5,Green,STSA,Green STSA,Q4,iButton,7/24/22 11:29
7/24/22,11:29:00,C,24,Green,STSA,Green STSA,Q6,iButton,7/24/22 11:29
7/24/22,11:29:00,C,33,Green,STSA,Green STSA,Q7,iButton,7/24/22 11:29
7/24/22,11:30:00,C,35.5,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 11:30
7/24/22,11:30:00,C,21.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 11:30
7/24/22,11:30:00,C,32,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 11:30
7/24/22,11:30:00,C,23,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 11:30
7/24/22,11:30:00,C,35,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 11:30
7/24/22,11:30:00,C,22.5,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 11:30
7/24/22,11:30:00,C,29.5,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 11:30
7/24/22,11:30:00,C,21,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 11:30
7/24/22,11:30:00,C,23,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 11:30
7/24/22,11:30:00,C,33.5,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 11:30
7/24/22,11:30:00,C,21.5,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 11:30
7/24/22,11:30:00,C,33,Green,STSA,Green STSA,Q5,iButton,7/24/22 11:30
7/24/22,11:30:00,C,22,Green,STSA,Green STSA,Q9,iButton,7/24/22 11:30
7/24/22,11:31:00,C,32,Brown,SAPE,Brown SAPE,Q1,iButton,7/24/22 11:31
7/24/22,11:31:00,C,21.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/24/22 11:31
7/24/22,11:31:00,C,22,Brown,SAPE,Brown SAPE,Q3,iButton,7/24/22 11:31
7/24/22,11:31:00,C,22,Brown,SAPE,Brown SAPE,Q4,iButton,7/24/22 11:31
7/24/22,11:31:00,C,34.5,Brown,SAPE,Brown SAPE,Q7,iButton,7/24/22 11:31
7/24/22,11:31:00,C,21.5,Brown,SAPE,Brown SAPE,Q9,iButton,7/24/22 11:31
7/24/22,11:31:00,C,23,Brown,STSA,Brown STSA,Q2,iButton,7/24/22 11:31
7/24/22,11:31:00,C,22.5,Brown,STSA,Brown STSA,Q3,iButton,7/24/22 11:31
7/24/22,11:31:00,C,33,Brown,STSA,Brown STSA,Q5,iButton,7/24/22 11:31
7/24/22,11:31:00,C,21.5,Brown,STSA,Brown STSA,Q6,iButton,7/24/22 11:31
7/24/22,11:31:00,C,22.5,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 11:31
7/24/22,11:31:00,C,25.5,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 11:31
7/24/22,11:31:00,C,34.5,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 11:31
7/24/22,11:31:00,C,32,Green,STSA,Green STSA,Q1,iButton,7/24/22 11:31
7/24/22,11:31:00,C,22.5,Green,STSA,Green STSA,Q2,iButton,7/24/22 11:31
7/24/22,11:31:00,C,22.5,Green,STSA,Green STSA,Q3,iButton,7/24/22 11:31
7/24/22,11:31:00,C,24,Green,STSA,Green STSA,Q4,iButton,7/24/22 11:31
7/24/22,11:31:00,C,23.5,Green,STSA,Green STSA,Q6,iButton,7/24/22 11:31
7/24/22,11:31:00,C,33,Green,STSA,Green STSA,Q7,iButton,7/24/22 11:31
7/24/22,11:32:00,C,36,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 11:32
7/24/22,11:32:00,C,21.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 11:32
7/24/22,11:32:00,C,32,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 11:32
7/24/22,11:32:00,C,23,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 11:32
7/24/22,11:32:00,C,35,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 11:32
7/24/22,11:32:00,C,22,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 11:32
7/24/22,11:32:00,C,30,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 11:32
7/24/22,11:32:00,C,21.5,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 11:32
7/24/22,11:32:00,C,23.5,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 11:32
7/24/22,11:32:00,C,33.5,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 11:32
7/24/22,11:32:00,C,21,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 11:32
7/24/22,11:32:00,C,33,Green,STSA,Green STSA,Q5,iButton,7/24/22 11:32
7/24/22,11:32:00,C,21,Green,STSA,Green STSA,Q9,iButton,7/24/22 11:32
7/24/22,11:33:00,C,32,Brown,SAPE,Brown SAPE,Q1,iButton,7/24/22 11:33
7/24/22,11:33:00,C,22.5,Brown,SAPE,Brown SAPE,Q2,iButton,7/24/22 11:33
7/24/22,11:33:00,C,22,Brown,SAPE,Brown SAPE,Q3,iButton,7/24/22 11:33
7/24/22,11:33:00,C,22,Brown,SAPE,Brown SAPE,Q4,iButton,7/24/22 11:33
7/24/22,11:33:00,C,35,Brown,SAPE,Brown SAPE,Q7,iButton,7/24/22 11:33
7/24/22,11:33:00,C,21,Brown,SAPE,Brown SAPE,Q9,iButton,7/24/22 11:33
7/24/22,11:33:00,C,23.5,Brown,STSA,Brown STSA,Q2,iButton,7/24/22 11:33
7/24/22,11:33:00,C,22.5,Brown,STSA,Brown STSA,Q3,iButton,7/24/22 11:33
7/24/22,11:33:00,C,33.5,Brown,STSA,Brown STSA,Q5,iButton,7/24/22 11:33
7/24/22,11:33:00,C,21.5,Brown,STSA,Brown STSA,Q6,iButton,7/24/22 11:33
7/24/22,11:33:00,C,23,Green,SAPE,Green SAPE,Q2,iButton,7/24/22 11:33
7/24/22,11:33:00,C,26.5,Green,SAPE,Green SAPE,Q4,iButton,7/24/22 11:33
7/24/22,11:33:00,C,34.5,Green,SAPE,Green SAPE,Q5,iButton,7/24/22 11:33
7/24/22,11:33:00,C,32,Green,STSA,Green STSA,Q1,iButton,7/24/22 11:33
7/24/22,11:33:00,C,22.5,Green,STSA,Green STSA,Q2,iButton,7/24/22 11:33
7/24/22,11:33:00,C,22.5,Green,STSA,Green STSA,Q3,iButton,7/24/22 11:33
7/24/22,11:33:00,C,26,Green,STSA,Green STSA,Q4,iButton,7/24/22 11:33
7/24/22,11:33:00,C,23.5,Green,STSA,Green STSA,Q6,iButton,7/24/22 11:33
7/24/22,11:33:00,C,33,Green,STSA,Green STSA,Q7,iButton,7/24/22 11:33
7/24/22,11:34:00,C,36,Brown,SAPE,Brown SAPE,Q5,iButton,7/24/22 11:34
7/24/22,11:34:00,C,21.5,Brown,SAPE,Brown SAPE,Q6,iButton,7/24/22 11:34
7/24/22,11:34:00,C,32.5,Brown,STSA,Brown STSA,Q1,iButton,7/24/22 11:34
7/24/22,11:34:00,C,23.5,Brown,STSA,Brown STSA,Q4,iButton,7/24/22 11:34
7/24/22,11:34:00,C,35,Brown,STSA,Brown STSA,Q7,iButton,7/24/22 11:34
7/24/22,11:34:00,C,22,Brown,STSA,Brown STSA,Q9,iButton,7/24/22 11:34
7/24/22,11:34:00,C,30,Green,SAPE,Green SAPE,Q1,iButton,7/24/22 11:34
7/24/22,11:34:00,C,21.5,Green,SAPE,Green SAPE,Q3,iButton,7/24/22 11:34
7/24/22,11:34:00,C,23.5,Green,SAPE,Green SAPE,Q6,iButton,7/24/22 11:34
7/24/22,11:34:00,C,33.5,Green,SAPE,Green SAPE,Q7,iButton,7/24/22 11:34
7/24/22,11:34:00,C,21,Green,SAPE,Green SAPE,Q9,iButton,7/24/22 11:34
7/24/22,11:34:00,C,33.5,Green,STSA,Green STSA,Q5,iButton,7/24/22 11:34
7/24/22,11:34:00,C,21,Green,STSA,Green STSA,Q9,iButton,7/24/22 11:34
