,date,time,unit,temperature,condition,species,quadrat,loggertype,datetime
333,7/23/22,16:49:00,C,34.5,B,SP,Q1,iButton,7/23/22 16:49
334,7/23/22,16:51:00,C,34,B,SP,Q1,iButton,7/23/22 16:51
335,7/23/22,16:53:00,C,34,B,SP,Q1,iButton,7/23/22 16:53
336,7/23/22,16:55:00,C,33.5,B,SP,Q1,iButton,7/23/22 16:55
337,7/23/22,16:57:00,C,33.5,B,SP,Q1,iButton,7/23/22 16:57
338,7/23/22,16:59:00,C,33.5,B,SP,Q1,iButton,7/23/22 16:59
339,7/23/22,17:01:00,C,33,B,SP,Q1,iButton,7/23/22 17:01
340,7/23/22,17:03:00,C,33,B,SP,Q1,iButton,7/23/22 17:03
341,7/23/22,17:05:00,C,33,B,SP,Q1,iButton,7/23/22 17:05
342,7/23/22,17:07:00,C,32.5,B,SP,Q1,iButton,7/23/22 17:07
343,7/23/22,17:09:00,C,32.5,B,SP,Q1,iButton,7/23/22 17:09
344,7/23/22,17:11:00,C,32.5,B,SP,Q1,iButton,7/23/22 17:11
345,7/23/22,17:13:00,C,32,B,SP,Q1,iButton,7/23/22 17:13
346,7/23/22,17:15:00,C,32,B,SP,Q1,iButton,7/23/22 17:15
347,7/23/22,17:17:00,C,32,B,SP,Q1,iButton,7/23/22 17:17
348,7/23/22,17:19:00,C,31.5,B,SP,Q1,iButton,7/23/22 17:19
349,7/23/22,17:21:00,C,31.5,B,SP,Q1,iButton,7/23/22 17:21
350,7/23/22,17:23:00,C,31,B,SP,Q1,iButton,7/23/22 17:23
351,7/23/22,17:25:00,C,31,B,SP,Q1,iButton,7/23/22 17:25
352,7/23/22,17:27:00,C,30.5,B,SP,Q1,iButton,7/23/22 17:27
353,7/23/22,17:29:00,C,30.5,B,SP,Q1,iButton,7/23/22 17:29
354,7/23/22,17:31:00,C,30.5,B,SP,Q1,iButton,7/23/22 17:31
355,7/23/22,17:33:00,C,30,B,SP,Q1,iButton,7/23/22 17:33
356,7/23/22,17:35:00,C,30,B,SP,Q1,iButton,7/23/22 17:35
357,7/23/22,17:37:00,C,30,B,SP,Q1,iButton,7/23/22 17:37
358,7/23/22,17:39:00,C,29.5,B,SP,Q1,iButton,7/23/22 17:39
359,7/23/22,17:41:00,C,29.5,B,SP,Q1,iButton,7/23/22 17:41
360,7/23/22,17:43:00,C,29.5,B,SP,Q1,iButton,7/23/22 17:43
361,7/23/22,17:45:00,C,29,B,SP,Q1,iButton,7/23/22 17:45
362,7/23/22,17:47:00,C,29,B,SP,Q1,iButton,7/23/22 17:47
363,7/23/22,17:49:00,C,28.5,B,SP,Q1,iButton,7/23/22 17:49
364,7/23/22,17:51:00,C,28.5,B,SP,Q1,iButton,7/23/22 17:51
365,7/23/22,17:53:00,C,28,B,SP,Q1,iButton,7/23/22 17:53
366,7/23/22,17:55:00,C,28,B,SP,Q1,iButton,7/23/22 17:55
367,7/23/22,17:57:00,C,28,B,SP,Q1,iButton,7/23/22 17:57
368,7/23/22,17:59:00,C,28,B,SP,Q1,iButton,7/23/22 17:59
369,7/23/22,18:01:00,C,28,B,SP,Q1,iButton,7/23/22 18:01
370,7/23/22,18:03:00,C,27.5,B,SP,Q1,iButton,7/23/22 18:03
371,7/23/22,18:05:00,C,27.5,B,SP,Q1,iButton,7/23/22 18:05
372,7/23/22,18:07:00,C,27.5,B,SP,Q1,iButton,7/23/22 18:07
373,7/23/22,18:09:00,C,27,B,SP,Q1,iButton,7/23/22 18:09
374,7/23/22,18:11:00,C,27,B,SP,Q1,iButton,7/23/22 18:11
375,7/23/22,18:13:00,C,27,B,SP,Q1,iButton,7/23/22 18:13
376,7/23/22,18:15:00,C,27,B,SP,Q1,iButton,7/23/22 18:15
377,7/23/22,18:17:00,C,26.5,B,SP,Q1,iButton,7/23/22 18:17
378,7/23/22,18:19:00,C,26.5,B,SP,Q1,iButton,7/23/22 18:19
379,7/23/22,18:21:00,C,26.5,B,SP,Q1,iButton,7/23/22 18:21
380,7/23/22,18:23:00,C,26,B,SP,Q1,iButton,7/23/22 18:23
381,7/23/22,18:25:00,C,26,B,SP,Q1,iButton,7/23/22 18:25
382,7/23/22,18:27:00,C,26,B,SP,Q1,iButton,7/23/22 18:27
383,7/23/22,18:29:00,C,26,B,SP,Q1,iButton,7/23/22 18:29
384,7/23/22,18:31:00,C,25.5,B,SP,Q1,iButton,7/23/22 18:31
385,7/23/22,18:33:00,C,25.5,B,SP,Q1,iButton,7/23/22 18:33
386,7/23/22,18:35:00,C,25.5,B,SP,Q1,iButton,7/23/22 18:35
387,7/23/22,18:37:00,C,25.5,B,SP,Q1,iButton,7/23/22 18:37
388,7/23/22,18:39:00,C,25,B,SP,Q1,iButton,7/23/22 18:39
389,7/23/22,18:41:00,C,25,B,SP,Q1,iButton,7/23/22 18:41
390,7/23/22,18:43:00,C,25,B,SP,Q1,iButton,7/23/22 18:43
391,7/23/22,18:45:00,C,25,B,SP,Q1,iButton,7/23/22 18:45
392,7/23/22,18:47:00,C,25,B,SP,Q1,iButton,7/23/22 18:47
393,7/23/22,18:49:00,C,24.5,B,SP,Q1,iButton,7/23/22 18:49
394,7/23/22,18:51:00,C,24.5,B,SP,Q1,iButton,7/23/22 18:51
395,7/23/22,18:53:00,C,24.5,B,SP,Q1,iButton,7/23/22 18:53
396,7/23/22,18:55:00,C,24.5,B,SP,Q1,iButton,7/23/22 18:55
397,7/23/22,18:57:00,C,24.5,B,SP,Q1,iButton,7/23/22 18:57
398,7/23/22,18:59:00,C,24.5,B,SP,Q1,iButton,7/23/22 18:59
399,7/23/22,19:01:00,C,24.5,B,SP,Q1,iButton,7/23/22 19:01
400,7/23/22,19:03:00,C,24,B,SP,Q1,iButton,7/23/22 19:03
401,7/23/22,19:05:00,C,24,B,SP,Q1,iButton,7/23/22 19:05
402,7/23/22,19:07:00,C,24,B,SP,Q1,iButton,7/23/22 19:07
403,7/23/22,19:09:00,C,24,B,SP,Q1,iButton,7/23/22 19:09
404,7/23/22,19:11:00,C,24,B,SP,Q1,iButton,7/23/22 19:11
405,7/23/22,19:13:00,C,24,B,SP,Q1,iButton,7/23/22 19:13
406,7/23/22,19:15:00,C,24,B,SP,Q1,iButton,7/23/22 19:15
407,7/23/22,19:17:00,C,23.5,B,SP,Q1,iButton,7/23/22 19:17
408,7/23/22,19:19:00,C,23.5,B,SP,Q1,iButton,7/23/22 19:19
409,7/23/22,19:21:00,C,23.5,B,SP,Q1,iButton,7/23/22 19:21
410,7/23/22,19:23:00,C,23.5,B,SP,Q1,iButton,7/23/22 19:23
411,7/23/22,19:25:00,C,23.5,B,SP,Q1,iButton,7/23/22 19:25
412,7/23/22,19:27:00,C,23,B,SP,Q1,iButton,7/23/22 19:27
413,7/23/22,19:29:00,C,23,B,SP,Q1,iButton,7/23/22 19:29
414,7/23/22,19:31:00,C,23,B,SP,Q1,iButton,7/23/22 19:31
415,7/23/22,19:33:00,C,23,B,SP,Q1,iButton,7/23/22 19:33
416,7/23/22,19:35:00,C,23,B,SP,Q1,iButton,7/23/22 19:35
417,7/23/22,19:37:00,C,23,B,SP,Q1,iButton,7/23/22 19:37
418,7/23/22,19:39:00,C,23,B,SP,Q1,iButton,7/23/22 19:39
419,7/23/22,19:41:00,C,22.5,B,SP,Q1,iButton,7/23/22 19:41
420,7/23/22,19:43:00,C,22.5,B,SP,Q1,iButton,7/23/22 19:43
421,7/23/22,19:45:00,C,22.5,B,SP,Q1,iButton,7/23/22 19:45
422,7/23/22,19:47:00,C,22.5,B,SP,Q1,iButton,7/23/22 19:47
423,7/23/22,19:49:00,C,22.5,B,SP,Q1,iButton,7/23/22 19:49
424,7/23/22,19:51:00,C,22.5,B,SP,Q1,iButton,7/23/22 19:51
425,7/23/22,19:53:00,C,22.5,B,SP,Q1,iButton,7/23/22 19:53
426,7/23/22,19:55:00,C,22.5,B,SP,Q1,iButton,7/23/22 19:55
427,7/23/22,19:57:00,C,22.5,B,SP,Q1,iButton,7/23/22 19:57
428,7/23/22,19:59:00,C,22.5,B,SP,Q1,iButton,7/23/22 19:59
429,7/23/22,20:01:00,C,22.5,B,SP,Q1,iButton,7/23/22 20:01
430,7/23/22,20:03:00,C,22.5,B,SP,Q1,iButton,7/23/22 20:03
431,7/23/22,20:05:00,C,22.5,B,SP,Q1,iButton,7/23/22 20:05
432,7/23/22,20:07:00,C,22,B,SP,Q1,iButton,7/23/22 20:07
433,7/23/22,20:09:00,C,22,B,SP,Q1,iButton,7/23/22 20:09
434,7/23/22,20:11:00,C,22,B,SP,Q1,iButton,7/23/22 20:11
435,7/23/22,20:13:00,C,22,B,SP,Q1,iButton,7/23/22 20:13
436,7/23/22,20:15:00,C,22,B,SP,Q1,iButton,7/23/22 20:15
437,7/23/22,20:17:00,C,22,B,SP,Q1,iButton,7/23/22 20:17
438,7/23/22,20:19:00,C,22,B,SP,Q1,iButton,7/23/22 20:19
439,7/23/22,20:21:00,C,22,B,SP,Q1,iButton,7/23/22 20:21
440,7/23/22,20:23:00,C,22,B,SP,Q1,iButton,7/23/22 20:23
441,7/23/22,20:25:00,C,22,B,SP,Q1,iButton,7/23/22 20:25
442,7/23/22,20:27:00,C,21.5,B,SP,Q1,iButton,7/23/22 20:27
443,7/23/22,20:29:00,C,21.5,B,SP,Q1,iButton,7/23/22 20:29
444,7/23/22,20:31:00,C,21.5,B,SP,Q1,iButton,7/23/22 20:31
445,7/23/22,20:33:00,C,21.5,B,SP,Q1,iButton,7/23/22 20:33
446,7/23/22,20:35:00,C,21.5,B,SP,Q1,iButton,7/23/22 20:35
447,7/23/22,20:37:00,C,21.5,B,SP,Q1,iButton,7/23/22 20:37
448,7/23/22,20:39:00,C,21.5,B,SP,Q1,iButton,7/23/22 20:39
449,7/23/22,20:41:00,C,21.5,B,SP,Q1,iButton,7/23/22 20:41
450,7/23/22,20:43:00,C,21.5,B,SP,Q1,iButton,7/23/22 20:43
451,7/23/22,20:45:00,C,21.5,B,SP,Q1,iButton,7/23/22 20:45
452,7/23/22,20:47:00,C,21.5,B,SP,Q1,iButton,7/23/22 20:47
453,7/23/22,20:49:00,C,21.5,B,SP,Q1,iButton,7/23/22 20:49
454,7/23/22,20:51:00,C,21,B,SP,Q1,iButton,7/23/22 20:51
455,7/23/22,20:53:00,C,21,B,SP,Q1,iButton,7/23/22 20:53
456,7/23/22,20:55:00,C,21,B,SP,Q1,iButton,7/23/22 20:55
457,7/23/22,20:57:00,C,21,B,SP,Q1,iButton,7/23/22 20:57
458,7/23/22,20:59:00,C,21,B,SP,Q1,iButton,7/23/22 20:59
459,7/23/22,21:01:00,C,21,B,SP,Q1,iButton,7/23/22 21:01
460,7/23/22,21:03:00,C,21,B,SP,Q1,iButton,7/23/22 21:03
461,7/23/22,21:05:00,C,21,B,SP,Q1,iButton,7/23/22 21:05
462,7/23/22,21:07:00,C,20.5,B,SP,Q1,iButton,7/23/22 21:07
463,7/23/22,21:09:00,C,20.5,B,SP,Q1,iButton,7/23/22 21:09
464,7/23/22,21:11:00,C,20.5,B,SP,Q1,iButton,7/23/22 21:11
465,7/23/22,21:13:00,C,20.5,B,SP,Q1,iButton,7/23/22 21:13
466,7/23/22,21:15:00,C,20.5,B,SP,Q1,iButton,7/23/22 21:15
467,7/23/22,21:17:00,C,20,B,SP,Q1,iButton,7/23/22 21:17
468,7/23/22,21:19:00,C,20,B,SP,Q1,iButton,7/23/22 21:19
469,7/23/22,21:21:00,C,20,B,SP,Q1,iButton,7/23/22 21:21
470,7/23/22,21:23:00,C,20,B,SP,Q1,iButton,7/23/22 21:23
471,7/23/22,21:25:00,C,20,B,SP,Q1,iButton,7/23/22 21:25
472,7/23/22,21:27:00,C,20,B,SP,Q1,iButton,7/23/22 21:27
473,7/23/22,21:29:00,C,20,B,SP,Q1,iButton,7/23/22 21:29
474,7/23/22,21:31:00,C,20,B,SP,Q1,iButton,7/23/22 21:31
475,7/23/22,21:33:00,C,20,B,SP,Q1,iButton,7/23/22 21:33
476,7/23/22,21:35:00,C,20,B,SP,Q1,iButton,7/23/22 21:35
477,7/23/22,21:37:00,C,20,B,SP,Q1,iButton,7/23/22 21:37
478,7/23/22,21:39:00,C,20.5,B,SP,Q1,iButton,7/23/22 21:39
479,7/23/22,21:41:00,C,20,B,SP,Q1,iButton,7/23/22 21:41
480,7/23/22,21:43:00,C,20,B,SP,Q1,iButton,7/23/22 21:43
481,7/23/22,21:45:00,C,20.5,B,SP,Q1,iButton,7/23/22 21:45
482,7/23/22,21:47:00,C,20.5,B,SP,Q1,iButton,7/23/22 21:47
483,7/23/22,21:49:00,C,20.5,B,SP,Q1,iButton,7/23/22 21:49
484,7/23/22,21:51:00,C,20.5,B,SP,Q1,iButton,7/23/22 21:51
485,7/23/22,21:53:00,C,20.5,B,SP,Q1,iButton,7/23/22 21:53
486,7/23/22,21:55:00,C,20.5,B,SP,Q1,iButton,7/23/22 21:55
487,7/23/22,21:57:00,C,20.5,B,SP,Q1,iButton,7/23/22 21:57
488,7/23/22,21:59:00,C,20,B,SP,Q1,iButton,7/23/22 21:59
489,7/23/22,22:01:00,C,20,B,SP,Q1,iButton,7/23/22 22:01
490,7/23/22,22:03:00,C,20,B,SP,Q1,iButton,7/23/22 22:03
491,7/23/22,22:05:00,C,20,B,SP,Q1,iButton,7/23/22 22:05
492,7/23/22,22:07:00,C,20,B,SP,Q1,iButton,7/23/22 22:07
493,7/23/22,22:09:00,C,20,B,SP,Q1,iButton,7/23/22 22:09
494,7/23/22,22:11:00,C,20,B,SP,Q1,iButton,7/23/22 22:11
495,7/23/22,22:13:00,C,20,B,SP,Q1,iButton,7/23/22 22:13
496,7/23/22,22:15:00,C,20,B,SP,Q1,iButton,7/23/22 22:15
497,7/23/22,22:17:00,C,20,B,SP,Q1,iButton,7/23/22 22:17
498,7/23/22,22:19:00,C,20,B,SP,Q1,iButton,7/23/22 22:19
499,7/23/22,22:21:00,C,19.5,B,SP,Q1,iButton,7/23/22 22:21
500,7/23/22,22:23:00,C,19.5,B,SP,Q1,iButton,7/23/22 22:23
501,7/23/22,22:25:00,C,19.5,B,SP,Q1,iButton,7/23/22 22:25
502,7/23/22,22:27:00,C,19.5,B,SP,Q1,iButton,7/23/22 22:27
503,7/23/22,22:29:00,C,19.5,B,SP,Q1,iButton,7/23/22 22:29
504,7/23/22,22:31:00,C,19,B,SP,Q1,iButton,7/23/22 22:31
505,7/23/22,22:33:00,C,19,B,SP,Q1,iButton,7/23/22 22:33
506,7/23/22,22:35:00,C,19,B,SP,Q1,iButton,7/23/22 22:35
507,7/23/22,22:37:00,C,18.5,B,SP,Q1,iButton,7/23/22 22:37
508,7/23/22,22:39:00,C,18.5,B,SP,Q1,iButton,7/23/22 22:39
509,7/23/22,22:41:00,C,18.5,B,SP,Q1,iButton,7/23/22 22:41
510,7/23/22,22:43:00,C,18.5,B,SP,Q1,iButton,7/23/22 22:43
511,7/23/22,22:45:00,C,18,B,SP,Q1,iButton,7/23/22 22:45
512,7/23/22,22:47:00,C,18,B,SP,Q1,iButton,7/23/22 22:47
513,7/23/22,22:49:00,C,18,B,SP,Q1,iButton,7/23/22 22:49
514,7/23/22,22:51:00,C,18,B,SP,Q1,iButton,7/23/22 22:51
515,7/23/22,22:53:00,C,18,B,SP,Q1,iButton,7/23/22 22:53
516,7/23/22,22:55:00,C,18,B,SP,Q1,iButton,7/23/22 22:55
517,7/23/22,22:57:00,C,18,B,SP,Q1,iButton,7/23/22 22:57
518,7/23/22,22:59:00,C,18,B,SP,Q1,iButton,7/23/22 22:59
519,7/23/22,23:01:00,C,18,B,SP,Q1,iButton,7/23/22 23:01
520,7/23/22,23:03:00,C,17.5,B,SP,Q1,iButton,7/23/22 23:03
521,7/23/22,23:05:00,C,17.5,B,SP,Q1,iButton,7/23/22 23:05
522,7/23/22,23:07:00,C,17.5,B,SP,Q1,iButton,7/23/22 23:07
523,7/23/22,23:09:00,C,17.5,B,SP,Q1,iButton,7/23/22 23:09
524,7/23/22,23:11:00,C,17.5,B,SP,Q1,iButton,7/23/22 23:11
525,7/23/22,23:13:00,C,17.5,B,SP,Q1,iButton,7/23/22 23:13
526,7/23/22,23:15:00,C,17.5,B,SP,Q1,iButton,7/23/22 23:15
527,7/23/22,23:17:00,C,17.5,B,SP,Q1,iButton,7/23/22 23:17
528,7/23/22,23:19:00,C,17.5,B,SP,Q1,iButton,7/23/22 23:19
529,7/23/22,23:21:00,C,17.5,B,SP,Q1,iButton,7/23/22 23:21
530,7/23/22,23:23:00,C,17,B,SP,Q1,iButton,7/23/22 23:23
531,7/23/22,23:25:00,C,17,B,SP,Q1,iButton,7/23/22 23:25
532,7/23/22,23:27:00,C,17,B,SP,Q1,iButton,7/23/22 23:27
533,7/23/22,23:29:00,C,17,B,SP,Q1,iButton,7/23/22 23:29
534,7/23/22,23:31:00,C,17,B,SP,Q1,iButton,7/23/22 23:31
535,7/23/22,23:33:00,C,17,B,SP,Q1,iButton,7/23/22 23:33
536,7/23/22,23:35:00,C,17,B,SP,Q1,iButton,7/23/22 23:35
537,7/23/22,23:37:00,C,17,B,SP,Q1,iButton,7/23/22 23:37
538,7/23/22,23:39:00,C,16.5,B,SP,Q1,iButton,7/23/22 23:39
539,7/23/22,23:41:00,C,16.5,B,SP,Q1,iButton,7/23/22 23:41
540,7/23/22,23:43:00,C,16.5,B,SP,Q1,iButton,7/23/22 23:43
541,7/23/22,23:45:00,C,16.5,B,SP,Q1,iButton,7/23/22 23:45
542,7/23/22,23:47:00,C,16.5,B,SP,Q1,iButton,7/23/22 23:47
543,7/23/22,23:49:00,C,16.5,B,SP,Q1,iButton,7/23/22 23:49
544,7/23/22,23:51:00,C,16.5,B,SP,Q1,iButton,7/23/22 23:51
545,7/23/22,23:53:00,C,16.5,B,SP,Q1,iButton,7/23/22 23:53
546,7/23/22,23:55:00,C,16.5,B,SP,Q1,iButton,7/23/22 23:55
547,7/23/22,23:57:00,C,16,B,SP,Q1,iButton,7/23/22 23:57
548,7/23/22,23:59:00,C,16,B,SP,Q1,iButton,7/23/22 23:59
549,7/24/22,0:01:00,C,16,B,SP,Q1,iButton,7/24/22 0:01
550,7/24/22,0:03:00,C,16,B,SP,Q1,iButton,7/24/22 0:03
551,7/24/22,0:05:00,C,16,B,SP,Q1,iButton,7/24/22 0:05
552,7/24/22,0:07:00,C,16,B,SP,Q1,iButton,7/24/22 0:07
553,7/24/22,0:09:00,C,16,B,SP,Q1,iButton,7/24/22 0:09
554,7/24/22,0:11:00,C,16,B,SP,Q1,iButton,7/24/22 0:11
555,7/24/22,0:13:00,C,16,B,SP,Q1,iButton,7/24/22 0:13
556,7/24/22,0:15:00,C,16,B,SP,Q1,iButton,7/24/22 0:15
557,7/24/22,0:17:00,C,16,B,SP,Q1,iButton,7/24/22 0:17
558,7/24/22,0:19:00,C,16,B,SP,Q1,iButton,7/24/22 0:19
559,7/24/22,0:21:00,C,16,B,SP,Q1,iButton,7/24/22 0:21
560,7/24/22,0:23:00,C,16,B,SP,Q1,iButton,7/24/22 0:23
561,7/24/22,0:25:00,C,16,B,SP,Q1,iButton,7/24/22 0:25
562,7/24/22,0:27:00,C,16,B,SP,Q1,iButton,7/24/22 0:27
563,7/24/22,0:29:00,C,15.5,B,SP,Q1,iButton,7/24/22 0:29
564,7/24/22,0:31:00,C,15.5,B,SP,Q1,iButton,7/24/22 0:31
565,7/24/22,0:33:00,C,15.5,B,SP,Q1,iButton,7/24/22 0:33
566,7/24/22,0:35:00,C,15.5,B,SP,Q1,iButton,7/24/22 0:35
567,7/24/22,0:37:00,C,15.5,B,SP,Q1,iButton,7/24/22 0:37
568,7/24/22,0:39:00,C,15.5,B,SP,Q1,iButton,7/24/22 0:39
569,7/24/22,0:41:00,C,15.5,B,SP,Q1,iButton,7/24/22 0:41
570,7/24/22,0:43:00,C,15.5,B,SP,Q1,iButton,7/24/22 0:43
571,7/24/22,0:45:00,C,15.5,B,SP,Q1,iButton,7/24/22 0:45
572,7/24/22,0:47:00,C,15.5,B,SP,Q1,iButton,7/24/22 0:47
573,7/24/22,0:49:00,C,15.5,B,SP,Q1,iButton,7/24/22 0:49
574,7/24/22,0:51:00,C,15.5,B,SP,Q1,iButton,7/24/22 0:51
575,7/24/22,0:53:00,C,15.5,B,SP,Q1,iButton,7/24/22 0:53
576,7/24/22,0:55:00,C,15.5,B,SP,Q1,iButton,7/24/22 0:55
577,7/24/22,0:57:00,C,15.5,B,SP,Q1,iButton,7/24/22 0:57
578,7/24/22,0:59:00,C,15,B,SP,Q1,iButton,7/24/22 0:59
579,7/24/22,1:01:00,C,15,B,SP,Q1,iButton,7/24/22 1:01
580,7/24/22,1:03:00,C,15,B,SP,Q1,iButton,7/24/22 1:03
581,7/24/22,1:05:00,C,15,B,SP,Q1,iButton,7/24/22 1:05
582,7/24/22,1:07:00,C,15,B,SP,Q1,iButton,7/24/22 1:07
583,7/24/22,1:09:00,C,15,B,SP,Q1,iButton,7/24/22 1:09
584,7/24/22,1:11:00,C,15,B,SP,Q1,iButton,7/24/22 1:11
585,7/24/22,1:13:00,C,15,B,SP,Q1,iButton,7/24/22 1:13
586,7/24/22,1:15:00,C,15,B,SP,Q1,iButton,7/24/22 1:15
587,7/24/22,1:17:00,C,15,B,SP,Q1,iButton,7/24/22 1:17
588,7/24/22,1:19:00,C,15,B,SP,Q1,iButton,7/24/22 1:19
589,7/24/22,1:21:00,C,15,B,SP,Q1,iButton,7/24/22 1:21
590,7/24/22,1:23:00,C,15,B,SP,Q1,iButton,7/24/22 1:23
591,7/24/22,1:25:00,C,15,B,SP,Q1,iButton,7/24/22 1:25
592,7/24/22,1:27:00,C,15,B,SP,Q1,iButton,7/24/22 1:27
593,7/24/22,1:29:00,C,15,B,SP,Q1,iButton,7/24/22 1:29
594,7/24/22,1:31:00,C,15,B,SP,Q1,iButton,7/24/22 1:31
595,7/24/22,1:33:00,C,14.5,B,SP,Q1,iButton,7/24/22 1:33
596,7/24/22,1:35:00,C,14.5,B,SP,Q1,iButton,7/24/22 1:35
597,7/24/22,1:37:00,C,14.5,B,SP,Q1,iButton,7/24/22 1:37
598,7/24/22,1:39:00,C,14.5,B,SP,Q1,iButton,7/24/22 1:39
599,7/24/22,1:41:00,C,14.5,B,SP,Q1,iButton,7/24/22 1:41
600,7/24/22,1:43:00,C,14.5,B,SP,Q1,iButton,7/24/22 1:43
601,7/24/22,1:45:00,C,14.5,B,SP,Q1,iButton,7/24/22 1:45
602,7/24/22,1:47:00,C,14.5,B,SP,Q1,iButton,7/24/22 1:47
603,7/24/22,1:49:00,C,14.5,B,SP,Q1,iButton,7/24/22 1:49
604,7/24/22,1:51:00,C,14.5,B,SP,Q1,iButton,7/24/22 1:51
605,7/24/22,1:53:00,C,14.5,B,SP,Q1,iButton,7/24/22 1:53
606,7/24/22,1:55:00,C,14.5,B,SP,Q1,iButton,7/24/22 1:55
607,7/24/22,1:57:00,C,14.5,B,SP,Q1,iButton,7/24/22 1:57
608,7/24/22,1:59:00,C,14.5,B,SP,Q1,iButton,7/24/22 1:59
609,7/24/22,2:01:00,C,14.5,B,SP,Q1,iButton,7/24/22 2:01
610,7/24/22,2:03:00,C,14.5,B,SP,Q1,iButton,7/24/22 2:03
611,7/24/22,2:05:00,C,14.5,B,SP,Q1,iButton,7/24/22 2:05
612,7/24/22,2:07:00,C,14,B,SP,Q1,iButton,7/24/22 2:07
613,7/24/22,2:09:00,C,14,B,SP,Q1,iButton,7/24/22 2:09
614,7/24/22,2:11:00,C,14,B,SP,Q1,iButton,7/24/22 2:11
615,7/24/22,2:13:00,C,14,B,SP,Q1,iButton,7/24/22 2:13
616,7/24/22,2:15:00,C,14,B,SP,Q1,iButton,7/24/22 2:15
617,7/24/22,2:17:00,C,14,B,SP,Q1,iButton,7/24/22 2:17
618,7/24/22,2:19:00,C,14,B,SP,Q1,iButton,7/24/22 2:19
619,7/24/22,2:21:00,C,14,B,SP,Q1,iButton,7/24/22 2:21
620,7/24/22,2:23:00,C,14,B,SP,Q1,iButton,7/24/22 2:23
621,7/24/22,2:25:00,C,14,B,SP,Q1,iButton,7/24/22 2:25
622,7/24/22,2:27:00,C,14,B,SP,Q1,iButton,7/24/22 2:27
623,7/24/22,2:29:00,C,14,B,SP,Q1,iButton,7/24/22 2:29
624,7/24/22,2:31:00,C,14,B,SP,Q1,iButton,7/24/22 2:31
625,7/24/22,2:33:00,C,14,B,SP,Q1,iButton,7/24/22 2:33
626,7/24/22,2:35:00,C,14,B,SP,Q1,iButton,7/24/22 2:35
627,7/24/22,2:37:00,C,13.5,B,SP,Q1,iButton,7/24/22 2:37
628,7/24/22,2:39:00,C,13.5,B,SP,Q1,iButton,7/24/22 2:39
629,7/24/22,2:41:00,C,13.5,B,SP,Q1,iButton,7/24/22 2:41
630,7/24/22,2:43:00,C,13.5,B,SP,Q1,iButton,7/24/22 2:43
631,7/24/22,2:45:00,C,13.5,B,SP,Q1,iButton,7/24/22 2:45
632,7/24/22,2:47:00,C,13.5,B,SP,Q1,iButton,7/24/22 2:47
633,7/24/22,2:49:00,C,13.5,B,SP,Q1,iButton,7/24/22 2:49
634,7/24/22,2:51:00,C,13.5,B,SP,Q1,iButton,7/24/22 2:51
635,7/24/22,2:53:00,C,13.5,B,SP,Q1,iButton,7/24/22 2:53
636,7/24/22,2:55:00,C,13.5,B,SP,Q1,iButton,7/24/22 2:55
637,7/24/22,2:57:00,C,13.5,B,SP,Q1,iButton,7/24/22 2:57
638,7/24/22,2:59:00,C,13.5,B,SP,Q1,iButton,7/24/22 2:59
639,7/24/22,3:01:00,C,13.5,B,SP,Q1,iButton,7/24/22 3:01
640,7/24/22,3:03:00,C,13.5,B,SP,Q1,iButton,7/24/22 3:03
641,7/24/22,3:05:00,C,13.5,B,SP,Q1,iButton,7/24/22 3:05
642,7/24/22,3:07:00,C,13.5,B,SP,Q1,iButton,7/24/22 3:07
643,7/24/22,3:09:00,C,13.5,B,SP,Q1,iButton,7/24/22 3:09
644,7/24/22,3:11:00,C,13,B,SP,Q1,iButton,7/24/22 3:11
645,7/24/22,3:13:00,C,13,B,SP,Q1,iButton,7/24/22 3:13
646,7/24/22,3:15:00,C,13,B,SP,Q1,iButton,7/24/22 3:15
647,7/24/22,3:17:00,C,13,B,SP,Q1,iButton,7/24/22 3:17
648,7/24/22,3:19:00,C,13,B,SP,Q1,iButton,7/24/22 3:19
649,7/24/22,3:21:00,C,13,B,SP,Q1,iButton,7/24/22 3:21
650,7/24/22,3:23:00,C,13,B,SP,Q1,iButton,7/24/22 3:23
651,7/24/22,3:25:00,C,13,B,SP,Q1,iButton,7/24/22 3:25
652,7/24/22,3:27:00,C,13,B,SP,Q1,iButton,7/24/22 3:27
653,7/24/22,3:29:00,C,13,B,SP,Q1,iButton,7/24/22 3:29
654,7/24/22,3:31:00,C,13,B,SP,Q1,iButton,7/24/22 3:31
655,7/24/22,3:33:00,C,13,B,SP,Q1,iButton,7/24/22 3:33
656,7/24/22,3:35:00,C,13,B,SP,Q1,iButton,7/24/22 3:35
657,7/24/22,3:37:00,C,13,B,SP,Q1,iButton,7/24/22 3:37
658,7/24/22,3:39:00,C,13,B,SP,Q1,iButton,7/24/22 3:39
659,7/24/22,3:41:00,C,13,B,SP,Q1,iButton,7/24/22 3:41
660,7/24/22,3:43:00,C,13,B,SP,Q1,iButton,7/24/22 3:43
661,7/24/22,3:45:00,C,13,B,SP,Q1,iButton,7/24/22 3:45
662,7/24/22,3:47:00,C,13,B,SP,Q1,iButton,7/24/22 3:47
663,7/24/22,3:49:00,C,13,B,SP,Q1,iButton,7/24/22 3:49
664,7/24/22,3:51:00,C,13,B,SP,Q1,iButton,7/24/22 3:51
665,7/24/22,3:53:00,C,13,B,SP,Q1,iButton,7/24/22 3:53
